date,region,complaint_count,Anxiety/Worried,Complaint,Anger/Rage,Sad/Disappointed,Suspicion/Mistrust,Expectation,Irritation,Embarrassment/Distress,precipitation_mm,week
2021-04-22,전라남도,0,,,,,,,,,0.007692307692307693,2021-04-20/2021-04-26
2021-04-22,전라북도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-22,제주특별자치도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-22,충청남도,1,0.790702474117279,0.541809344291687,0.1058049440383911,0.7508895039558411,0.0,0.0,0.3438179850578308,0.3348104164004326,0.0,2021-04-20/2021-04-26
2021-04-22,충청북도,1,0.256456583738327,0.8233763128519058,0.7937490701675416,0.4477073043584823,0.06868214160203934,0.0,0.7234485179185868,0.3777961224317551,0.0,2021-04-20/2021-04-26
2021-04-23,강원도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-23,경기도,4,0.20396877378225325,0.6773410953581334,0.39007805064320566,0.2705365039408207,0.49596607089042666,0.0,0.26715282127261164,0.08526864647865298,0.0,2021-04-20/2021-04-26
2021-04-23,경상남도,0,,,,,,,,,0.0071428571428571435,2021-04-20/2021-04-26
2021-04-23,경상북도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-23,광주광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-23,대구광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-23,대전광역시,0,,,,,,,,,0.1,2021-04-20/2021-04-26
2021-04-23,부산광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-23,서울특별시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-23,세종특별자치시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-23,울산광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-23,인천광역시,0,,,,,,,,,0.6666666666666666,2021-04-20/2021-04-26
2021-04-23,전라남도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-23,전라북도,0,,,,,,,,,0.01,2021-04-20/2021-04-26
2021-04-23,제주특별자치도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-23,충청남도,1,0.925017237663269,0.2694567680358887,0.126821830868721,0.5930620551109315,0.1791069388389587,0.0,0.09261087775230409,0.4121237725019454,0.0,2021-04-20/2021-04-26
2021-04-23,충청북도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,강원도,1,0.6306092381477356,0.0,0.0,0.0,0.0,0.5489867895841598,0.0,0.0,0.0,2021-04-20/2021-04-26
2021-04-24,경기도,3,0.1000285024444262,0.43187124729156495,0.37870331505934396,0.22495624423027039,0.6065378482143085,0.0,0.16000971645116804,0.0,0.0,2021-04-20/2021-04-26
2021-04-24,경상남도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,경상북도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,광주광역시,1,0.0,0.7312836050987244,0.1450546681880951,0.5301480799913407,0.3973662197589874,0.0,0.2067355394363403,0.0,0.0,2021-04-20/2021-04-26
2021-04-24,대구광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,대전광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,부산광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,서울특별시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,세종특별자치시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,울산광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,인천광역시,0,,,,,,,,,1.0333333333333334,2021-04-20/2021-04-26
2021-04-24,전라남도,1,0.8693165332078934,0.09829120635986328,0.2271365404129028,0.8414554566144943,0.2622553408145905,0.0,0.0,0.0,0.0,2021-04-20/2021-04-26
2021-04-24,전라북도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,제주특별자치도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,충청남도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-24,충청북도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,강원도,0,,,,,,,,,0.02142857142857143,2021-04-20/2021-04-26
2021-04-25,경기도,1,0.7053361505270005,0.6407347530126573,0.5814673155546188,0.9581039249897003,0.315937477350235,0.0,0.1450429648160934,0.0,0.0,2021-04-20/2021-04-26
2021-04-25,경상남도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,경상북도,2,0.5307042717933654,0.44043437391519547,0.4837554812431335,0.1788896694779396,0.5170809030532837,0.0,0.20216346681118008,0.06825356930494308,0.0071428571428571435,2021-04-20/2021-04-26
2021-04-25,광주광역시,1,0.0,0.9053013920783997,0.7128322631120683,0.3696015924215317,0.3699485689401626,0.0,0.6051420450210572,0.0,0.0,2021-04-20/2021-04-26
2021-04-25,대구광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,대전광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,부산광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,서울특별시,2,0.0978298097848892,0.46606722474098206,0.2243159353733063,0.2761198222637177,0.36591277420520785,0.45983605086803436,0.2680769070982933,0.12700155824422835,0.0,2021-04-20/2021-04-26
2021-04-25,세종특별자치시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,울산광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,인천광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,전라남도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,전라북도,0,,,,,,,,,0.01,2021-04-20/2021-04-26
2021-04-25,제주특별자치도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,충청남도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-25,충청북도,1,0.9052509367465973,0.4036497831344604,0.7555501699447632,0.5505145758390426,0.5761080473661422,0.0,0.2415051609277725,0.2460851490497589,0.0,2021-04-20/2021-04-26
2021-04-26,강원도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,경기도,1,0.5916008353233337,0.0,0.0,0.1886017799377441,0.5360105872154236,0.5404567539691925,0.0,0.0,0.0,2021-04-20/2021-04-26
2021-04-26,경상남도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,경상북도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,광주광역시,1,0.5502579897642136,0.4022804707288742,0.0,0.9530770480632782,0.1268085122108459,0.0,0.0,0.1907933980226517,0.0,2021-04-20/2021-04-26
2021-04-26,대구광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,대전광역시,1,0.337249156832695,0.7011129230260849,0.0,0.6891427963972092,0.507042121887207,0.0,0.1014741733670235,0.3265220865607261,0.0,2021-04-20/2021-04-26
2021-04-26,부산광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,서울특별시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,세종특별자치시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,울산광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,인천광역시,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,전라남도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,전라북도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,제주특별자치도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-26,충청남도,1,0.1690018340945244,0.0,0.0,0.0,0.0,0.2306786060333252,0.0,0.0,0.0,2021-04-20/2021-04-26
2021-04-26,충청북도,0,,,,,,,,,0.0,2021-04-20/2021-04-26
2021-04-27,강원도,2,0.1845409914851189,0.3286895364522934,0.0,0.27565180510282516,0.11415334939956664,0.0,0.1334788665175438,0.0,0.0,2021-04-27/2021-05-03
2021-04-27,경기도,2,0.8110363006591796,0.3465722128748894,0.17619549036026,0.4817074403166771,0.5228202506899834,0.15669810101389886,0.1239720918238163,0.0,0.42000000000000004,2021-04-27/2021-05-03
2021-04-27,경상남도,1,0.0,0.0,0.0,0.0,0.0,0.7201718598604203,0.0,0.0,0.0,2021-04-27/2021-05-03
2021-04-27,경상북도,1,0.1415763258934021,0.3762453407049179,0.0,0.4227507412433624,0.1865890502929687,0.3815805912017822,0.1016464456915856,0.2822919368743896,0.0,2021-04-27/2021-05-03
2021-04-27,광주광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-27,대구광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-27,대전광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-27,부산광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-27,서울특별시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-27,세종특별자치시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-27,울산광역시,1,0.2283581137657166,0.9815526008605957,0.8736335903406143,0.4603739082813263,0.6952028334140777,0.0,0.6960446000099182,0.0,0.0,2021-04-27/2021-05-03
2021-04-27,인천광역시,0,,,,,,,,,3.3333333333333335,2021-04-27/2021-05-03
2021-04-27,전라남도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-27,전라북도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-27,제주특별자치도,0,,,,,,,,,0.65,2021-04-27/2021-05-03
2021-04-27,충청남도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-27,충청북도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-28,강원도,1,0.2781359106302261,0.9153982877731324,0.915865284204483,0.7174480438232422,0.4813109457492828,0.0,0.604100838303566,0.0,0.6,2021-04-27/2021-05-03
2021-04-28,경기도,1,0.188354229927063,0.9674493670463562,0.4496950298547744,0.8346338152885437,0.5862040162086487,0.0,0.6236122995615005,0.0,2.66,2021-04-27/2021-05-03
2021-04-28,경상남도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-28,경상북도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-28,광주광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-28,대구광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-28,대전광역시,0,,,,,,,,,0.1,2021-04-27/2021-05-03
2021-04-28,부산광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-28,서울특별시,1,0.1346250951290131,0.8735119462013246,0.7300377309322357,0.8236610531806946,0.286803275346756,0.0,0.4893506109714508,0.0,6.4,2021-04-27/2021-05-03
2021-04-28,세종특별자치시,0,,,,,,,,,0.2,2021-04-27/2021-05-03
2021-04-28,울산광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-28,인천광역시,1,0.4374039530754089,0.755287766456604,0.8416711837053299,0.5354403465986252,0.6980529248714448,0.0,0.3081845641136169,0.1722800433635712,2.0666666666666664,2021-04-27/2021-05-03
2021-04-28,전라남도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-28,전라북도,0,,,,,,,,,0.04,2021-04-27/2021-05-03
2021-04-28,제주특별자치도,0,,,,,,,,,0.025,2021-04-27/2021-05-03
2021-04-28,충청남도,0,,,,,,,,,0.9333333333333332,2021-04-27/2021-05-03
2021-04-28,충청북도,0,,,,,,,,,0.22000000000000003,2021-04-27/2021-05-03
2021-04-29,강원도,0,,,,,,,,,2.2357142857142858,2021-04-27/2021-05-03
2021-04-29,경기도,3,0.26604479799667996,0.823046871026357,0.6373770207166672,0.3815543641646703,0.5579771916071574,0.0,0.47818925480047864,0.16152431368827821,1.6600000000000001,2021-04-27/2021-05-03
2021-04-29,경상남도,1,0.5484523415565491,0.2584874331951141,0.591925123333931,0.1931169033050537,0.3450406789779663,0.08600077033042908,0.0,0.0,0.0071428571428571435,2021-04-27/2021-05-03
2021-04-29,경상북도,0,,,,,,,,,1.5071428571428573,2021-04-27/2021-05-03
2021-04-29,광주광역시,0,,,,,,,,,1.8,2021-04-27/2021-05-03
2021-04-29,대구광역시,1,0.0,0.7931379675865173,0.0,0.4276116192340851,0.4805374324321747,0.0,0.3396880865097046,0.5301988512277603,0.0,2021-04-27/2021-05-03
2021-04-29,대전광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-29,부산광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-29,서울특별시,2,0.37237696945667265,0.5673756793141365,0.36347222328186035,0.7714988201856613,0.09298021495342255,0.0,0.2411623015999794,0.18460104018449786,0.5,2021-04-27/2021-05-03
2021-04-29,세종특별자치시,0,,,,,,,,,1.0,2021-04-27/2021-05-03
2021-04-29,울산광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-29,인천광역시,0,,,,,,,,,1.5,2021-04-27/2021-05-03
2021-04-29,전라남도,0,,,,,,,,,1.0538461538461539,2021-04-27/2021-05-03
2021-04-29,전라북도,0,,,,,,,,,0.8699999999999999,2021-04-27/2021-05-03
2021-04-29,제주특별자치도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-29,충청남도,0,,,,,,,,,2.1,2021-04-27/2021-05-03
2021-04-29,충청북도,0,,,,,,,,,0.82,2021-04-27/2021-05-03
2021-04-30,강원도,0,,,,,,,,,18.75,2021-04-27/2021-05-03
2021-04-30,경기도,0,,,,,,,,,17.84,2021-04-27/2021-05-03
2021-04-30,경상남도,0,,,,,,,,,0.8357142857142857,2021-04-27/2021-05-03
2021-04-30,경상북도,0,,,,,,,,,2.8285714285714287,2021-04-27/2021-05-03
2021-04-30,광주광역시,0,,,,,,,,,0.3,2021-04-27/2021-05-03
2021-04-30,대구광역시,0,,,,,,,,,0.1,2021-04-27/2021-05-03
2021-04-30,대전광역시,0,,,,,,,,,1.2999999999999998,2021-04-27/2021-05-03
2021-04-30,부산광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-04-30,서울특별시,0,,,,,,,,,29.7,2021-04-27/2021-05-03
2021-04-30,세종특별자치시,0,,,,,,,,,2.0,2021-04-27/2021-05-03
2021-04-30,울산광역시,0,,,,,,,,,0.1,2021-04-27/2021-05-03
2021-04-30,인천광역시,0,,,,,,,,,14.933333333333332,2021-04-27/2021-05-03
2021-04-30,전라남도,0,,,,,,,,,9.046153846153846,2021-04-27/2021-05-03
2021-04-30,전라북도,0,,,,,,,,,0.61,2021-04-27/2021-05-03
2021-04-30,제주특별자치도,0,,,,,,,,,6.9,2021-04-27/2021-05-03
2021-04-30,충청남도,0,,,,,,,,,8.833333333333334,2021-04-27/2021-05-03
2021-04-30,충청북도,2,0.1001708269119263,0.209865465760231,0.0,0.11816310584545135,0.0,0.46408344209194186,0.16123910397291186,0.14285210371017454,3.7,2021-04-27/2021-05-03
2021-05-01,강원도,1,0.2831640914082527,0.9149050146341324,0.4490568250417709,0.8967368245124817,0.294711597263813,0.0,0.6747497081756593,0.3062689125537872,12.028571428571428,2021-04-27/2021-05-03
2021-05-01,경기도,3,0.26273089945316314,0.5794957270224889,0.5393358836571376,0.2265309542417526,0.35608428368965783,0.0,0.4722804605960846,0.1273108998934428,5.220000000000001,2021-04-27/2021-05-03
2021-05-01,경상남도,0,,,,,,,,,10.65,2021-04-27/2021-05-03
2021-05-01,경상북도,0,,,,,,,,,11.092857142857143,2021-04-27/2021-05-03
2021-05-01,광주광역시,2,0.3556649833917618,0.2754926934838295,0.0,0.6343290314078331,0.0612165257334709,0.08018133491277694,0.0,0.1023201107978821,12.8,2021-04-27/2021-05-03
2021-05-01,대구광역시,0,,,,,,,,,3.7,2021-04-27/2021-05-03
2021-05-01,대전광역시,0,,,,,,,,,1.4,2021-04-27/2021-05-03
2021-05-01,부산광역시,0,,,,,,,,,12.6,2021-04-27/2021-05-03
2021-05-01,서울특별시,0,,,,,,,,,7.7,2021-04-27/2021-05-03
2021-05-01,세종특별자치시,0,,,,,,,,,0.8,2021-04-27/2021-05-03
2021-05-01,울산광역시,0,,,,,,,,,8.7,2021-04-27/2021-05-03
2021-05-01,인천광역시,0,,,,,,,,,1.2,2021-04-27/2021-05-03
2021-05-01,전라남도,0,,,,,,,,,16.06153846153846,2021-04-27/2021-05-03
2021-05-01,전라북도,0,,,,,,,,,7.06,2021-04-27/2021-05-03
2021-05-01,제주특별자치도,0,,,,,,,,,13.924999999999999,2021-04-27/2021-05-03
2021-05-01,충청남도,0,,,,,,,,,1.05,2021-04-27/2021-05-03
2021-05-01,충청북도,0,,,,,,,,,3.5,2021-04-27/2021-05-03
2021-05-02,강원도,0,,,,,,,,,6.2,2021-04-27/2021-05-03
2021-05-02,경기도,0,,,,,,,,,1.42,2021-04-27/2021-05-03
2021-05-02,경상남도,0,,,,,,,,,0.1642857142857143,2021-04-27/2021-05-03
2021-05-02,경상북도,0,,,,,,,,,2.857142857142857,2021-04-27/2021-05-03
2021-05-02,광주광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-02,대구광역시,0,,,,,,,,,0.5,2021-04-27/2021-05-03
2021-05-02,대전광역시,0,,,,,,,,,2.6,2021-04-27/2021-05-03
2021-05-02,부산광역시,0,,,,,,,,,0.3,2021-04-27/2021-05-03
2021-05-02,서울특별시,0,,,,,,,,,2.0,2021-04-27/2021-05-03
2021-05-02,세종특별자치시,0,,,,,,,,,4.7,2021-04-27/2021-05-03
2021-05-02,울산광역시,0,,,,,,,,,0.2,2021-04-27/2021-05-03
2021-05-02,인천광역시,0,,,,,,,,,0.7666666666666666,2021-04-27/2021-05-03
2021-05-02,전라남도,1,0.2673455953598022,0.0,0.0,0.0,0.0,0.9294777810573578,0.0,0.0,0.0,2021-04-27/2021-05-03
2021-05-02,전라북도,0,,,,,,,,,0.12,2021-04-27/2021-05-03
2021-05-02,제주특별자치도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-02,충청남도,0,,,,,,,,,1.0833333333333333,2021-04-27/2021-05-03
2021-05-02,충청북도,1,0.8297785520553589,0.0,0.0,0.4613532036542893,0.1916594862937927,0.4155263543128968,0.0,0.1556429043412209,4.46,2021-04-27/2021-05-03
2021-05-03,강원도,1,0.0,0.9669439196586609,0.8550088942050934,0.3722042798995971,0.5671286135911942,0.0,0.6961069345474243,0.0,0.0,2021-04-27/2021-05-03
2021-05-03,경기도,1,0.8772874772548676,0.401441840827465,0.200546208024025,0.617787167429924,0.3685153543949127,0.0,0.0,0.1248244374990463,0.0,2021-04-27/2021-05-03
2021-05-03,경상남도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,경상북도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,광주광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,대구광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,대전광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,부산광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,서울특별시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,세종특별자치시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,울산광역시,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,인천광역시,1,0.4099332511425018,0.9577892124652863,0.745581078529358,0.575001561641693,0.02352470010519028,0.0,0.8571826368570328,0.2605352401733398,0.0,2021-04-27/2021-05-03
2021-05-03,전라남도,1,0.8960281312465668,0.7116878986358643,0.2586201965808869,0.6111561059951782,0.2490585714578629,0.0,0.4274182319641113,0.5097990304231643,0.0,2021-04-27/2021-05-03
2021-05-03,전라북도,1,0.7991666793823242,0.0,0.0,0.0,0.0,0.3930639386177063,0.0,0.0,0.0,2021-04-27/2021-05-03
2021-05-03,제주특별자치도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,충청남도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-03,충청북도,0,,,,,,,,,0.0,2021-04-27/2021-05-03
2021-05-04,강원도,0,,,,,,,,,4.864285714285714,2021-05-04/2021-05-10
2021-05-04,경기도,1,0.6844769895076752,0.0,0.0,0.1842197954654693,0.3605681419372558,0.1834021240472793,0.0,0.0,21.14,2021-05-04/2021-05-10
2021-05-04,경상남도,0,,,,,,,,,33.535714285714285,2021-05-04/2021-05-10
2021-05-04,경상북도,0,,,,,,,,,9.1,2021-05-04/2021-05-10
2021-05-04,광주광역시,0,,,,,,,,,13.4,2021-05-04/2021-05-10
2021-05-04,대구광역시,0,,,,,,,,,8.2,2021-05-04/2021-05-10
2021-05-04,대전광역시,0,,,,,,,,,3.9000000000000004,2021-05-04/2021-05-10
2021-05-04,부산광역시,0,,,,,,,,,15.7,2021-05-04/2021-05-10
2021-05-04,서울특별시,2,0.522223362326622,0.3449032306671143,0.22825294286012654,0.19400970339775087,0.36023444682359695,0.4085080087184906,0.047597602009773254,0.0,18.6,2021-05-04/2021-05-10
2021-05-04,세종특별자치시,0,,,,,,,,,3.8,2021-05-04/2021-05-10
2021-05-04,울산광역시,0,,,,,,,,,10.4,2021-05-04/2021-05-10
2021-05-04,인천광역시,0,,,,,,,,,30.2,2021-05-04/2021-05-10
2021-05-04,전라남도,0,,,,,,,,,34.853846153846156,2021-05-04/2021-05-10
2021-05-04,전라북도,0,,,,,,,,,10.93,2021-05-04/2021-05-10
2021-05-04,제주특별자치도,0,,,,,,,,,41.45,2021-05-04/2021-05-10
2021-05-04,충청남도,0,,,,,,,,,11.1,2021-05-04/2021-05-10
2021-05-04,충청북도,0,,,,,,,,,3.46,2021-05-04/2021-05-10
2021-05-05,강원도,0,,,,,,,,,3.957142857142857,2021-05-04/2021-05-10
2021-05-05,경기도,1,0.1701469078660011,0.6215304136276245,0.5791809111833572,0.3335115551948548,0.8205875158309937,0.0,0.1329017221927643,0.0,2.2199999999999998,2021-05-04/2021-05-10
2021-05-05,경상남도,0,,,,,,,,,5.835714285714286,2021-05-04/2021-05-10
2021-05-05,경상북도,1,0.0,0.9778209030628204,0.8108557015657425,0.4568341583013534,0.2857063829898834,0.0,0.80793776512146,0.2770815193653107,2.757142857142857,2021-05-04/2021-05-10
2021-05-05,광주광역시,0,,,,,,,,,0.2,2021-05-04/2021-05-10
2021-05-05,대구광역시,0,,,,,,,,,1.9000000000000001,2021-05-04/2021-05-10
2021-05-05,대전광역시,0,,,,,,,,,3.5999999999999996,2021-05-04/2021-05-10
2021-05-05,부산광역시,0,,,,,,,,,8.799999999999999,2021-05-04/2021-05-10
2021-05-05,서울특별시,0,,,,,,,,,1.1,2021-05-04/2021-05-10
2021-05-05,세종특별자치시,0,,,,,,,,,2.8000000000000003,2021-05-04/2021-05-10
2021-05-05,울산광역시,0,,,,,,,,,8.3,2021-05-04/2021-05-10
2021-05-05,인천광역시,0,,,,,,,,,0.2333333333333333,2021-05-04/2021-05-10
2021-05-05,전라남도,1,0.0,0.8598936796188354,0.0,0.699676188826561,0.0,0.0,0.492088794708252,0.4180624306201934,0.11538461538461539,2021-05-04/2021-05-10
2021-05-05,전라북도,0,,,,,,,,,0.74,2021-05-04/2021-05-10
2021-05-05,제주특별자치도,0,,,,,,,,,0.5,2021-05-04/2021-05-10
2021-05-05,충청남도,0,,,,,,,,,0.7333333333333334,2021-05-04/2021-05-10
2021-05-05,충청북도,0,,,,,,,,,3.04,2021-05-04/2021-05-10
2021-05-06,강원도,1,0.0,0.0,0.0,0.0,0.0,0.5083562135696411,0.0,0.0,0.0,2021-05-04/2021-05-10
2021-05-06,경기도,3,0.5988987118005752,0.2503500312566757,0.23517782787481942,0.3141533593336741,0.3226992775996526,0.0,0.0949656069278717,0.15494906008243564,0.0,2021-05-04/2021-05-10
2021-05-06,경상남도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-06,경상북도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-06,광주광역시,1,0.0,0.0,0.0,0.0,0.0,0.4455333441495896,0.0,0.0,0.0,2021-05-04/2021-05-10
2021-05-06,대구광역시,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-06,대전광역시,1,0.2411042451858521,0.0,0.0,0.0,0.3021086275577545,0.0,0.0,0.0,0.0,2021-05-04/2021-05-10
2021-05-06,부산광역시,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-06,서울특별시,3,0.5416186104218165,0.8108846972386042,0.72438618739446,0.476287051041921,0.5945149491230647,0.0,0.2963223894437154,0.0,0.0,2021-05-04/2021-05-10
2021-05-06,세종특별자치시,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-06,울산광역시,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-06,인천광역시,1,0.2118687868118286,0.0,0.0,0.0,0.0,0.6528436779975891,0.0,0.0,0.0,2021-05-04/2021-05-10
2021-05-06,전라남도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-06,전라북도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-06,제주특별자치도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-06,충청남도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-06,충청북도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-07,강원도,2,0.42524291574954987,0.2637859508395195,0.0749120458960533,0.44668841809034343,0.49744330942630766,0.0800880938768387,0.0,0.0,3.792857142857143,2021-05-04/2021-05-10
2021-05-07,경기도,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2021-05-04/2021-05-10
2021-05-07,경상남도,1,0.1688908874988556,0.8649547100067139,0.6788480788469314,0.5018629550933837,0.6743125140666962,0.0,0.3118368327617645,0.0,0.049999999999999996,2021-05-04/2021-05-10
2021-05-07,경상북도,0,,,,,,,,,1.342857142857143,2021-05-04/2021-05-10
2021-05-07,광주광역시,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-07,대구광역시,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-07,대전광역시,0,,,,,,,,,2.5999999999999996,2021-05-04/2021-05-10
2021-05-07,부산광역시,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-07,서울특별시,0,,,,,,,,,8.8,2021-05-04/2021-05-10
2021-05-07,세종특별자치시,0,,,,,,,,,1.9000000000000001,2021-05-04/2021-05-10
2021-05-07,울산광역시,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-07,인천광역시,0,,,,,,,,,1.3,2021-05-04/2021-05-10
2021-05-07,전라남도,1,0.6436506569385528,0.5460991203784943,0.3484313279390335,0.3425917863845825,0.3638235569000244,0.0,0.4113084241747856,0.4550974443554878,0.0,2021-05-04/2021-05-10
2021-05-07,전라북도,0,,,,,,,,,0.05,2021-05-04/2021-05-10
2021-05-07,제주특별자치도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-07,충청남도,0,,,,,,,,,2.3666666666666667,2021-05-04/2021-05-10
2021-05-07,충청북도,1,0.3614217609167099,0.8361299246549607,0.9469001591205597,0.5695575326681137,0.3782426327466964,0.0,0.6764658689498901,0.06811060309410094,2.7600000000000002,2021-05-04/2021-05-10
2021-05-08,강원도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-08,경기도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-08,경상남도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-08,경상북도,0,,,,,,,,,0.0,2021-05-04/2021-05-10
2021-05-08,광주광역시,0,,,,,,,,,0.0,2021-05-04/2021-05-10
