week,region,complaint_count,precipitation_mm,Anxiety/Worried,Complaint,Anger/Rage,Sad/Disappointed,Suspicion/Mistrust,Expectation,Irritation,Embarrassment/Distress
2021-10-19/2021-10-25,충청남도,2,1.5452380952380955,0.3157268658280373,0.7665397644042969,0.6848622739315033,0.2081648513674736,0.1254594922065735,0.0,0.6749844983220101,0.22817214280366896
2021-10-19/2021-10-25,충청북도,0,0.31142857142857144,,,,,,,,
2021-10-26/2021-11-01,강원도,2,0.16632653061224492,0.4392752945423126,0.674476882815361,0.4158124163746834,0.5755286157131195,0.28179845362901684,0.0,0.3525735139846802,0.31501988172531126
2021-10-26/2021-11-01,경기도,10,0.19142857142857142,0.23827736586332318,0.37306873708963395,0.3482583557069302,0.1560318402200937,0.34454969093203547,0.09579908311367034,0.16361674919724464,0.033076743558049196
2021-10-26/2021-11-01,경상남도,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4509288132190704,0.0,0.0
2021-10-26/2021-11-01,경상북도,1,0.0,0.2121347159147262,0.3160638391971588,0.0,0.8965851366519928,0.0,0.0,0.0,0.2559842109680176
2021-10-26/2021-11-01,광주광역시,1,0.0,0.08508124947547913,0.9465431869029999,0.8025128066539765,0.5259291142225265,0.429927384853363,0.0,0.685019326210022,0.08502877950668335
2021-10-26/2021-11-01,대구광역시,1,0.0,0.2812598705291748,0.1366583973169327,0.0,0.0,0.2483292102813721,0.0,0.0,0.1678957298398017
2021-10-26/2021-11-01,대전광역시,0,0.0,,,,,,,,
2021-10-26/2021-11-01,부산광역시,2,0.0,0.044219169020652774,0.8040714651346207,0.9426598995923996,0.3313402310013771,0.43780872225761414,0.0,0.6376485466957093,0.0
2021-10-26/2021-11-01,서울특별시,1,0.09999999999999999,0.3071655452251434,0.7550415724515915,0.5736356049776077,0.8496343195438385,0.8116115272045136,0.0,0.3010031431913376,0.0
2021-10-26/2021-11-01,세종특별자치시,0,0.0,,,,,,,,
2021-10-26/2021-11-01,울산광역시,1,0.0,0.3170577034354209,0.8931947231292725,0.8856407403945923,0.6044093698263169,0.3706807076931,0.0,0.6211691051721573,0.0
2021-10-26/2021-11-01,인천광역시,1,0.023809523809523808,0.1280213087797165,0.0,0.0,0.0,0.0,0.6585397005081177,0.0,0.0
2021-10-26/2021-11-01,전라남도,1,0.05824175824175824,0.687708193063736,0.3921718418598175,0.1575786620378494,0.9320212602615356,0.1016707181930542,0.0,0.1971817910671234,0.3376858949661255
2021-10-26/2021-11-01,전라북도,0,0.0,,,,,,,,
2021-10-26/2021-11-01,제주특별자치도,0,0.06785714285714287,,,,,,,,
2021-10-26/2021-11-01,충청남도,1,0.0047619047619047615,0.3490891411900521,0.3526086509227753,0.1667425513267517,0.2471917629241943,0.2820055514574051,0.0,0.0,0.0
2021-10-26/2021-11-01,충청북도,2,0.0,0.23723072111606602,0.5857204690575599,0.6445230774581432,0.5898124128580093,0.2689439356327057,0.0,0.40311769545078285,0.10884227454662325
2021-11-02/2021-11-08,강원도,2,2.2204081632653057,0.7043478816747666,0.36014079451560976,0.2304417997598648,0.41491010040044785,0.5858801528811455,0.0896132618188858,0.0660799443721771,0.11940376311540606
2021-11-02/2021-11-08,경기도,4,3.437142857142857,0.20060562988122302,0.3624477118253708,0.31393583814303083,0.12923888862133026,0.2143997833132744,0.1267632141709328,0.2893770212928454,0.05382465422153474
2021-11-02/2021-11-08,경상남도,0,3.716326530612245,,,,,,,,
2021-11-02/2021-11-08,경상북도,0,2.945918367346938,,,,,,,,
2021-11-02/2021-11-08,광주광역시,0,3.0857142857142854,,,,,,,,
2021-11-02/2021-11-08,대구광역시,0,3.8285714285714287,,,,,,,,
2021-11-02/2021-11-08,대전광역시,0,1.5285714285714285,,,,,,,,
2021-11-02/2021-11-08,부산광역시,1,4.142857142857143,0.3088207572698593,0.3643325567245483,0.3050508767366409,0.1662293314933777,0.2362996816635132,0.0,0.204300257563591,0.0
2021-11-02/2021-11-08,서울특별시,4,3.642857142857143,0.3685483065744241,0.34743744631608325,0.24622158855199816,0.22187401056289668,0.2549419060349465,0.053808756669362405,0.15719837397336958,0.034534978369871766
2021-11-02/2021-11-08,세종특별자치시,1,3.057142857142857,0.8512196242809296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-02/2021-11-08,울산광역시,0,3.9571428571428564,,,,,,,,
2021-11-02/2021-11-08,인천광역시,1,3.642857142857143,0.0,0.7637809038162231,0.8813709914684296,0.2922286480665206,0.4626582443714141,0.0,0.5616294384002686,0.0
2021-11-02/2021-11-08,전라남도,1,3.7010989010989013,0.8242263942956924,0.5677706301212311,0.3069626152515411,0.5317678183317185,0.8047709196805954,0.0,0.2287562757730484,0.2803695619106293
2021-11-02/2021-11-08,전라북도,1,3.524285714285714,0.1288933575153351,0.3161755502223969,0.2073461055755615,0.1242956578731537,0.5740713447332382,0.0,0.0,0.0
2021-11-02/2021-11-08,제주특별자치도,0,2.8785714285714286,,,,,,,,
2021-11-02/2021-11-08,충청남도,1,4.252380952380952,0.8205176591873169,0.1545554921030998,0.0,0.127574622631073,0.3831035077571869,0.4966254830360413,0.0,0.0
2021-11-02/2021-11-08,충청북도,4,2.162857142857143,0.16474089324474336,0.040619897842407236,0.0,0.12181504567464192,0.0468069111307462,0.20150270462036135,0.0,0.033691946168740584
2021-11-09/2021-11-15,강원도,1,0.17653061224489797,0.0,0.9179470837116241,0.7879929095506668,0.4066990256309509,0.6530279874801637,0.0,0.4914923280477523,0.0
2021-11-09/2021-11-15,경기도,5,1.162857142857143,0.24518437564373013,0.3469889810681343,0.19771160542964938,0.0819873744249344,0.21276100158691408,0.12018030345439912,0.26748441368341447,0.10976238548755646
2021-11-09/2021-11-15,경상남도,0,0.10204081632653061,,,,,,,,
2021-11-09/2021-11-15,경상북도,1,0.2948979591836735,0.8026745319366455,0.0,0.0,0.0,0.0,0.3956263780593872,0.0,0.0
2021-11-09/2021-11-15,광주광역시,0,4.371428571428572,,,,,,,,
2021-11-09/2021-11-15,대구광역시,2,0.05714285714285715,0.2923113361001014,0.5821898892521857,0.31908311024308206,0.6294802471995353,0.2885878220200538,0.0,0.20781781971454621,0.0
2021-11-09/2021-11-15,대전광역시,0,0.9285714285714286,,,,,,,,
2021-11-09/2021-11-15,부산광역시,0,0.0,,,,,,,,
2021-11-09/2021-11-15,서울특별시,2,0.3571428571428571,0.34288073927164076,0.22224996760487556,0.08548177778720854,0.2280878648161888,0.42773251235485077,0.0,0.0,0.0
2021-11-09/2021-11-15,세종특별자치시,0,1.0000000000000002,,,,,,,,
2021-11-09/2021-11-15,울산광역시,2,0.0,0.7145572021603585,0.18807380348443986,0.0,0.35256269574165344,0.1846872642636299,0.18227049708366394,0.0,0.05810531601309775
2021-11-09/2021-11-15,인천광역시,2,0.9904761904761905,0.10080154538154605,0.2396578684449196,0.31835944950580597,0.0880001485347748,0.1546839214861393,0.0902575492858887,0.060116945207119,0.0
2021-11-09/2021-11-15,전라남도,1,1.3384615384615384,0.3101850807666779,0.0,0.0,0.0,0.1650705859065056,0.6903229922056198,0.0,0.0
2021-11-09/2021-11-15,전라북도,1,3.4385714285714286,0.8970751464366913,0.3700940698385238,0.521766284108162,0.6469362854957581,0.2496271580457687,0.0,0.06712488681077956,0.2995634704828263
2021-11-09/2021-11-15,제주특별자치도,0,1.7428571428571427,,,,,,,,
2021-11-09/2021-11-15,충청남도,1,2.602380952380952,0.6104429483413696,0.4781834721565247,0.3372186183929443,0.66319320499897,0.3795477390289307,0.0,0.08258801102638244,0.1042462587356568
2021-11-09/2021-11-15,충청북도,0,1.0971428571428572,,,,,,,,
2021-11-16/2021-11-22,강원도,4,0.5173469387755102,0.06861406043171882,0.6870268702507019,0.7197233274579048,0.2068868651986122,0.2897624636689822,0.033417010804017384,0.5775389303763707,0.0244356170296669
2021-11-16/2021-11-22,경기도,7,0.7257142857142856,0.2568220630288124,0.20357613205909728,0.16723736822605134,0.22689697712659834,0.2874449682235718,0.3093170722325643,0.09445709466934205,0.045071845054626455
2021-11-16/2021-11-22,경상남도,2,0.014285714285714287,0.37623365521430974,0.24542463421821595,0.0810029536485672,0.36581590175628664,0.21457971185445784,0.320232293754816,0.04637624621391296,0.05887486785650255
2021-11-16/2021-11-22,경상북도,0,0.13775510204081634,,,,,,,,
2021-11-16/2021-11-22,광주광역시,1,0.27142857142857146,0.2614248365163803,0.9040688574314117,0.7281295716762544,0.3159659147262573,0.5747074484825134,0.0,0.5993844956159592,0.3074473887681961
2021-11-16/2021-11-22,대구광역시,0,0.05714285714285715,,,,,,,,
2021-11-16/2021-11-22,대전광역시,0,0.5142857142857143,,,,,,,,
2021-11-16/2021-11-22,부산광역시,1,0.0,0.0,0.796512770652771,0.764712569117546,0.09685600996017457,0.4665130138397217,0.0,0.610264801979065,0.2213287949562073
2021-11-16/2021-11-22,서울특별시,3,1.0285714285714287,0.33818596303462983,0.1446002463499705,0.043348315358161936,0.3020698592066765,0.26155615299940105,0.17598163336515427,0.0,0.0
2021-11-16/2021-11-22,세종특별자치시,0,0.4857142857142857,,,,,,,,
2021-11-16/2021-11-22,울산광역시,0,0.0,,,,,,,,
2021-11-16/2021-11-22,인천광역시,2,0.5428571428571428,0.3714003518223763,0.562879866361618,0.31167121827602384,0.6563080653548241,0.36754498779773714,0.0,0.2218757152557373,0.2348707541823387
2021-11-16/2021-11-22,전라남도,1,0.18681318681318682,0.1371606767177582,0.8386148512363434,0.1148396208882332,0.5092519521713257,0.4992687553167343,0.1851267546415329,0.3315132826566696,0.1025128960609436
2021-11-16/2021-11-22,전라북도,0,0.8214285714285713,,,,,,,,
2021-11-16/2021-11-22,제주특별자치도,0,0.15714285714285717,,,,,,,,
2021-11-16/2021-11-22,충청남도,1,0.9595238095238094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-16/2021-11-22,충청북도,1,0.5114285714285715,0.854632556438446,0.3116967484354973,0.0,0.5113240718841553,0.7211924135684967,0.0,0.0,0.0
2021-11-23/2021-11-29,강원도,2,0.005102040816326531,0.31227686405181887,0.39134631156921384,0.252830396592617,0.45214423537254333,0.12244443967938425,0.3573573425412178,0.1919020861387253,0.09149795174598695
2021-11-23/2021-11-29,경기도,2,0.06285714285714285,0.09055485278367995,0.42665354907512665,0.262028169631958,0.1797073423862457,0.2748680382966995,0.16119153499603275,0.3499002411961556,0.02063400149345398
2021-11-23/2021-11-29,경상남도,1,0.0010204081632653062,0.747150182723999,0.0,0.0,0.0,0.0,0.6054528683423996,0.0,0.0
2021-11-23/2021-11-29,경상북도,1,0.004081632653061225,0.5932886689901352,0.5388097390532494,0.08928073346614837,0.4846285194158554,0.5691605359315872,0.0,0.2094558119773865,0.3231269866228104
2021-11-23/2021-11-29,광주광역시,0,1.2142857142857142,,,,,,,,
2021-11-23/2021-11-29,대구광역시,0,0.0,,,,,,,,
2021-11-23/2021-11-29,대전광역시,0,0.028571428571428574,,,,,,,,
2021-11-23/2021-11-29,부산광역시,0,0.0,,,,,,,,
2021-11-23/2021-11-29,서울특별시,1,0.0,0.0,0.8097544491291047,0.668483591079712,0.1088490262627601,0.06356161236763,0.0,0.9435773491859436,0.2718106895685196
2021-11-23/2021-11-29,세종특별자치시,0,0.05714285714285714,,,,,,,,
2021-11-23/2021-11-29,울산광역시,0,0.0,,,,,,,,
2021-11-23/2021-11-29,인천광역시,0,0.07619047619047618,,,,,,,,
2021-11-23/2021-11-29,전라남도,2,0.30769230769230765,0.0662345565855503,0.4747927635908127,0.3678934246301651,0.1586489886045456,0.26604254394769666,0.0,0.36842741370201115,0.1522735431790352
2021-11-23/2021-11-29,전라북도,3,0.8685714285714285,0.1498199112713337,0.9345767438411713,0.8770556747913361,0.49896572530269623,0.5526884250342845,0.0,0.6511331513524056,0.05423423647880555
2021-11-23/2021-11-29,제주특별자치도,0,0.0642857142857143,,,,,,,,
2021-11-23/2021-11-29,충청남도,2,0.6071428571428571,0.0,0.8916319310665131,0.7527785629034043,0.414470413327217,0.30208167731761937,0.0,0.6411007881164551,0.2424403928220272
2021-11-23/2021-11-29,충청북도,2,0.04857142857142858,0.2029315382242203,0.6361995533108711,0.2097571477293968,0.5532883375883102,0.5034051418304444,0.0,0.2567497506737708,0.1328320391476154
2021-11-30/2021-12-06,강원도,2,2.427551020408163,0.0824084162712097,0.31347713619470596,0.1670342043042183,0.1065569907426834,0.0893402963876724,0.0,0.1405428409576416,0.1095160223543644
2021-11-30/2021-12-06,경기도,5,4.005714285714285,0.3141469318419695,0.4279567740857601,0.15857121720910075,0.3543623175472021,0.345091312751174,0.014356476254761224,0.2355826996266842,0.35495330691337584
2021-11-30/2021-12-06,경상남도,0,4.26734693877551,,,,,,,,
2021-11-30/2021-12-06,경상북도,1,2.397959183673469,0.3785092711448669,0.8246296316385269,0.9447897374629974,0.3956546187400818,0.5820943772792816,0.0,0.6085489064455032,0.06233154684305191
2021-11-30/2021-12-06,광주광역시,0,3.6000000000000005,,,,,,,,
2021-11-30/2021-12-06,대구광역시,1,2.2142857142857144,0.0,0.2140388637781143,0.0,0.0,0.0,0.0,0.0,0.1947481289505959
2021-11-30/2021-12-06,대전광역시,0,3.2142857142857144,,,,,,,,
2021-11-30/2021-12-06,부산광역시,4,4.142857142857143,0.38462711274623873,0.4212703997890155,0.3548796817660332,0.2475317597389221,0.38338470384478573,0.2727843075990677,0.22381009608507155,0.05143900364637375
2021-11-30/2021-12-06,서울특별시,1,3.957142857142857,0.0,0.891307532787323,0.6787300914525987,0.2776255756616592,0.460511752963066,0.0,0.6856089115142823,0.2023922979831695
2021-11-30/2021-12-06,세종특별자치시,0,4.457142857142857,,,,,,,,
2021-11-30/2021-12-06,울산광역시,0,3.142857142857143,,,,,,,,
2021-11-30/2021-12-06,인천광역시,1,2.961904761904762,0.0,0.35395165681839,0.428307755291462,0.0,0.1462460562586784,0.0,0.0,0.0
2021-11-30/2021-12-06,전라남도,0,2.6615384615384614,,,,,,,,
2021-11-30/2021-12-06,전라북도,2,4.127142857142857,0.34099629968404765,0.3294473648071289,0.13274561166763305,0.35040567070245743,0.2637041673064232,0.37296122312545776,0.05734631419181825,0.0454012930393219
2021-11-30/2021-12-06,제주특별자치도,0,3.7321428571428568,,,,,,,,
2021-11-30/2021-12-06,충청남도,2,4.754761904761905,0.34979002475738524,0.4298772566020489,0.2746813267469406,0.6264062978327275,0.3205672778189182,0.3403083235025406,0.10807996094226835,0.03451571837067603
2021-11-30/2021-12-06,충청북도,1,3.214285714285715,0.9054704904556274,0.0,0.0,0.5123299598693848,0.6097126185894013,0.1773082345724106,0.0,0.0
2021-12-07/2021-12-13,강원도,0,0.43775510204081636,,,,,,,,
2021-12-07/2021-12-13,경기도,6,0.12285714285714286,0.3854436087608337,0.3142871832847595,0.3152758404612541,0.27184167534112935,0.14588975697755813,0.18444034636020662,0.2328902155160904,0.018373355865478516
2021-12-07/2021-12-13,경상남도,1,0.0,0.4277977377176284,0.7490231752395631,0.3329874157905579,0.9557405412197113,0.382856784760952,0.0,0.2343523800373077,0.1113625317811966
2021-12-07/2021-12-13,경상북도,1,0.041836734693877546,0.7689045429229736,0.6410374969244004,0.7560851186513902,0.8632188141345978,0.4902206718921661,0.0,0.3317987650632859,0.0
2021-12-07/2021-12-13,광주광역시,0,0.0,,,,,,,,
2021-12-07/2021-12-13,대구광역시,3,0.0,0.30541896124680834,0.0,0.0,0.0,0.0,0.25611040592193596,0.0,0.0
2021-12-07/2021-12-13,대전광역시,0,0.21428571428571427,,,,,,,,
2021-12-07/2021-12-13,부산광역시,1,0.0,0.08537024259567261,0.845643264055252,0.961933046579361,0.4232140958309173,0.4434576541185379,0.0,0.7112874031066895,0.0
2021-12-07/2021-12-13,서울특별시,5,0.09999999999999999,0.1874472059309483,0.18271774997313817,0.14563797414302826,0.0858777691920598,0.09327098752061526,0.11841087341308594,0.1381020784378052,0.05420338064432145
2021-12-07/2021-12-13,세종특별자치시,0,0.21428571428571427,,,,,,,,
2021-12-07/2021-12-13,울산광역시,0,0.0,,,,,,,,
2021-12-07/2021-12-13,인천광역시,3,0.3095238095238095,0.3187771741300821,0.6387732580304146,0.6871873758733273,0.30606223493814466,0.23931440711021423,0.0,0.5899197816848756,0.18026274964213368
2021-12-07/2021-12-13,전라남도,0,0.03626373626373626,,,,,,,,
2021-12-07/2021-12-13,전라북도,1,0.08857142857142856,0.4712172150611877,0.5666677534580231,0.4140858918428421,0.4004220023751259,0.6139135539531708,0.0,0.1956296145915985,0.1102332592010498
2021-12-07/2021-12-13,제주특별자치도,0,0.0642857142857143,,,,,,,,
2021-12-07/2021-12-13,충청남도,1,0.2690476190476191,0.4467040956020356,0.6886686682701111,0.7030490279197693,0.8024967104196549,0.3304139733314514,0.0,0.3303391814231872,0.0
2021-12-07/2021-12-13,충청북도,0,0.09142857142857143,,,,,,,,
2021-12-14/2021-12-20,강원도,1,0.28469387755102044,0.4429507926106453,0.1020159348845482,0.0,0.1968651294708252,0.1245168954133987,0.0,0.0,0.0
2021-12-14/2021-12-20,경기도,4,0.7742857142857141,0.14629601538181305,0.5809906621774038,0.24512747575839358,0.38168787062168125,0.43595303172866506,0.0,0.18283168027798335,0.11450793544451393
2021-12-14/2021-12-20,경상남도,2,0.3346938775510204,0.2409349024295807,0.0,0.14129990339279175,0.23289783149957655,0.0,0.27649358510971067,0.0,0.0
2021-12-14/2021-12-20,경상북도,2,0.3306122448979592,0.41682381480932235,0.4862625002861023,0.42144249379634857,0.5372379511594773,0.2849119052290916,0.04075178503990173,0.3595404386520386,0.0
2021-12-14/2021-12-20,광주광역시,0,0.5857142857142856,,,,,,,,
2021-12-14/2021-12-20,대구광역시,2,0.014285714285714287,0.1223697707056999,0.2830018237233162,0.5891142234206199,0.0422888457775116,0.3969486154615879,0.17721989154815676,0.0,0.0
2021-12-14/2021-12-20,대전광역시,0,0.08571428571428573,,,,,,,,
2021-12-14/2021-12-20,부산광역시,1,0.6285714285714287,0.1563413515686989,0.3485518097877502,0.2459451913833618,0.0,0.0,0.0,0.3007993876934051,0.0
2021-12-14/2021-12-20,서울특별시,1,0.9,0.0,0.8899735033512115,0.8938472002744675,0.4691752076148986,0.3912261307239532,0.0,0.6435853242874146,0.0
2021-12-14/2021-12-20,세종특별자치시,0,0.39999999999999997,,,,,,,,
2021-12-14/2021-12-20,울산광역시,0,0.5000000000000001,,,,,,,,
2021-12-14/2021-12-20,인천광역시,0,0.7380952380952381,,,,,,,,
2021-12-14/2021-12-20,전라남도,4,0.4208791208791208,0.8420447836319606,0.17481246789296467,0.0,0.45235624462366103,0.43806012570858005,0.11333484301964442,0.0,0.024244022369384766
2021-12-14/2021-12-20,전라북도,3,0.6414285714285715,0.05612068548798563,0.4598038218915462,0.3449041746556759,0.2103474959731102,0.47415383905172354,0.0,0.29953894838690753,0.0
2021-12-14/2021-12-20,제주특별자치도,0,2.6571428571428575,,,,,,,,
2021-12-14/2021-12-20,충청남도,3,0.7333333333333334,0.13893442302942277,0.5352223202586174,0.2611769769340754,0.23823924958705903,0.5457970343530179,0.0,0.2008998960256576,0.0523953527212143
2021-12-14/2021-12-20,충청북도,1,0.33428571428571424,0.737229260802269,0.2795052587985992,0.0,0.9199441373348236,0.0,0.0,0.0,0.0
2021-12-21/2021-12-27,강원도,4,1.6153061224489795,0.3904361188411713,0.510913937787215,0.3926661729812622,0.26610526343186697,0.3397559136152268,0.18457907289266587,0.33152621984481817,0.015095023314158124
2021-12-21/2021-12-27,경기도,4,0.022857142857142854,0.1419437120358149,0.8054163773854573,0.6747733861207962,0.37012331585089364,0.43158399214347204,0.0,0.5231697092453639,0.0230127327144146
2021-12-21/2021-12-27,경상남도,1,0.0,0.5790444880723953,0.0,0.0,0.1258920907974243,0.3110754668712616,0.3751770585775376,0.0,0.0
2021-12-21/2021-12-27,경상북도,1,1.0173469387755103,0.3306166514754295,0.1065739393234253,0.3219111874699593,0.08104618787765502,0.3801171183586121,0.0,0.0,0.0
2021-12-21/2021-12-27,광주광역시,1,0.0,0.0,0.4503151178359985,0.2832008123397827,0.1659604489803314,0.2367384999990463,0.0,0.3419686675071716,0.0
2021-12-21/2021-12-27,대구광역시,1,0.0,0.102668821811676,0.0,0.4081287369132042,0.0,0.2763242751359939,0.4315166756510734,0.0,0.0
2021-12-21/2021-12-27,대전광역시,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-21/2021-12-27,부산광역시,0,0.0,,,,,,,,
2021-12-21/2021-12-27,서울특별시,0,0.028571428571428574,,,,,,,,
2021-12-21/2021-12-27,세종특별자치시,0,0.014285714285714287,,,,,,,,
2021-12-21/2021-12-27,울산광역시,1,0.0,0.9161804020404816,0.0,0.0,0.0,0.3676551818847656,0.0,0.0,0.4583725824952126
2021-12-21/2021-12-27,인천광역시,0,0.19047619047619047,,,,,,,,
2021-12-21/2021-12-27,전라남도,1,0.27692307692307694,0.5111539304256439,0.7857407659292222,0.4211074769496918,0.9349153637886047,0.6327459573745728,0.0,0.2589097023010254,0.1734634578227997
2021-12-21/2021-12-27,전라북도,0,0.13571428571428573,,,,,,,,
2021-12-21/2021-12-27,제주특별자치도,0,0.43928571428571433,,,,,,,,
2021-12-21/2021-12-27,충청남도,0,0.15238095238095242,,,,,,,,
2021-12-21/2021-12-27,충청북도,2,0.005714285714285714,0.25730266869068147,0.5019582092761994,0.2316223204135895,0.21054735258221624,0.35278211086988454,0.0,0.30598354786634446,0.2670872300863266
2021-12-28/2022-01-03,강원도,0,0.022448979591836733,,,,,,,,
2021-12-28/2022-01-03,경기도,5,0.1142857142857143,0.07553934752941133,0.030130422115325926,0.0,0.0680829793214798,0.0,0.051065554842352874,0.0127514386549592,0.03534277807921171
2021-12-28/2022-01-03,경상남도,3,0.004081632653061225,0.2901126086711884,0.259516603499651,0.2613395072519779,0.26688928976655,0.0973824430257082,0.0,0.13953755386173725,0.04450318813323975
2021-12-28/2022-01-03,경상북도,2,0.373469387755102,0.31598055660724644,0.49908547401428216,0.3681203216314316,0.3829624384641647,0.2758113265037537,0.0,0.30283852815628054,0.035972859710454934
2021-12-28/2022-01-03,광주광역시,0,0.14285714285714285,,,,,,,,
2021-12-28/2022-01-03,대구광역시,0,0.0,,,,,,,,
2021-12-28/2022-01-03,대전광역시,0,0.07142857142857142,,,,,,,,
2021-12-28/2022-01-03,부산광역시,1,0.0,0.3886809647083282,0.9075976312160492,0.6621951580047608,0.4671412676572799,0.1985053420066833,0.0,0.7728245347738266,0.5014739245176315
2021-12-28/2022-01-03,서울특별시,3,0.07142857142857142,0.20506441667675973,0.5505248680710793,0.5347005002200603,0.22374149486422537,0.3738600447773934,0.0,0.35616389513015745,0.1195224091410637
2021-12-28/2022-01-03,세종특별자치시,0,0.14285714285714285,,,,,,,,
2021-12-28/2022-01-03,울산광역시,1,0.0,0.8092490404844284,0.7454437017440796,0.4639858514070511,0.6540005326271057,0.3435827076435089,0.0,0.3069832324981689,0.2536122590303421
2021-12-28/2022-01-03,인천광역시,0,0.14761904761904762,,,,,,,,
2021-12-28/2022-01-03,전라남도,0,0.019780219780219783,,,,,,,,
2021-12-28/2022-01-03,전라북도,1,0.31857142857142856,0.0,0.0,0.0,0.0,0.0,0.9237463176250458,0.0,0.0
2021-12-28/2022-01-03,제주특별자치도,1,0.017857142857142856,0.9321922063827515,0.0,0.0,0.1620448157191277,0.4152881294488907,0.1619286060333252,0.0,0.3644000381231308
2021-12-28/2022-01-03,충청남도,1,0.2547619047619048,0.6356880068778992,0.0,0.3113003939390182,0.3843374520540238,0.1043340116739273,0.0,0.0,0.0
2021-12-28/2022-01-03,충청북도,0,0.09142857142857143,,,,,,,,
2022-01-04/2022-01-10,강원도,2,0.0,0.2966418042778969,0.7460584223270417,0.5851155281066894,0.5178494900465012,0.4533313050866127,0.0,0.4761802308261395,0.1572031229734421
2022-01-04/2022-01-10,경기도,6,0.002857142857142857,0.19411509335041047,0.7229718260467053,0.4503620024770498,0.5265372663736343,0.40211156643927093,0.0,0.37757004164159297,0.1149667190387845
2022-01-04/2022-01-10,경상남도,4,0.004081632653061225,0.51622924481829,0.2994373609622319,0.08319567839304605,0.48578871091206866,0.11844553301731746,0.18971294611692432,0.03729000389575959,0.16143434643745422
2022-01-04/2022-01-10,경상북도,4,0.16938775510204082,0.2822273689011733,0.49876496245463686,0.4154996901750565,0.33328918690482773,0.540521872540315,0.0,0.3491654634475709,0.08214796259999275
2022-01-04/2022-01-10,광주광역시,1,0.0,0.3963446855545044,0.7816183328628541,0.7141794741153717,0.605487835407257,0.2898605227470398,0.0,0.496282035112381,0.1908738285303116
2022-01-04/2022-01-10,대구광역시,0,0.0,,,,,,,,
2022-01-04/2022-01-10,대전광역시,0,0.0,,,,,,,,
2022-01-04/2022-01-10,부산광역시,1,0.0,0.2369197905063629,0.7740872293710708,0.8005053400993347,0.1957155644893646,0.2859629839658737,0.0,0.7694471478462219,0.6603230714797974
2022-01-04/2022-01-10,서울특별시,3,0.0,0.4280227303504944,0.5643874684969584,0.4797874907652537,0.4769707088669142,0.43894172708193463,0.0,0.3587174837787946,0.07334007074435553
2022-01-04/2022-01-10,세종특별자치시,0,0.0,,,,,,,,
2022-01-04/2022-01-10,울산광역시,0,0.028571428571428574,,,,,,,,
2022-01-04/2022-01-10,인천광역시,0,0.03809523809523809,,,,,,,,
2022-01-04/2022-01-10,전라남도,1,0.08241758241758242,0.2299074769020081,0.4848373234272003,0.1663855761289597,0.3194029092788697,0.1107318758964539,0.0,0.407331258058548,0.2573031812906265
2022-01-04/2022-01-10,전라북도,2,0.0,0.41004288792610166,0.6085350126028061,0.8804497748613358,0.3500406503677368,0.46289901882410045,0.0,0.40240738987922664,0.033538350462913515
2022-01-04/2022-01-10,제주특별자치도,0,2.5035714285714286,,,,,,,,
2022-01-04/2022-01-10,충청남도,1,0.007142857142857144,0.4454111516475678,0.6907307773828506,0.7062048345804215,0.8038339704275131,0.3560467779636383,0.0,0.3316841602325439,0.0
2022-01-04/2022-01-10,충청북도,2,0.0,0.0,0.4711207166314125,0.3351218879222869,0.0917636215686798,0.6470442712306976,0.0,0.116501584649086,0.0
2022-01-11/2022-01-17,강원도,4,0.03673469387755102,0.4093253905574481,0.49469438195228577,0.5180525633196036,0.24802044853568073,0.43420415967702863,0.039087998867034915,0.28882509917020793,0.13800683518250784
2022-01-11/2022-01-17,경기도,4,0.20285714285714285,0.2874785860379537,0.3669611302514871,0.17995860278606415,0.20681002487738928,0.2113316903511683,0.12143808007240298,0.10866216321786244,0.03254322012265524
2022-01-11/2022-01-17,경상남도,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11/2022-01-17,경상북도,0,0.20612244897959184,,,,,,,,
2022-01-11/2022-01-17,광주광역시,0,0.028571428571428574,,,,,,,,
2022-01-11/2022-01-17,대구광역시,0,0.0,,,,,,,,
2022-01-11/2022-01-17,대전광역시,0,0.09999999999999999,,,,,,,,
2022-01-11/2022-01-17,부산광역시,0,0.0,,,,,,,,
2022-01-11/2022-01-17,서울특별시,1,0.2285714285714286,0.0,0.0,0.0,0.1710480332374573,0.0,0.7526298612356186,0.0,0.0
2022-01-11/2022-01-17,세종특별자치시,0,0.1285714285714286,,,,,,,,
2022-01-11/2022-01-17,울산광역시,1,0.0,0.3022489383816719,0.0,0.0,0.0,0.0,0.5596767067909241,0.0,0.0
2022-01-11/2022-01-17,인천광역시,0,0.3666666666666667,,,,,,,,
2022-01-11/2022-01-17,전라남도,0,0.22967032967032966,,,,,,,,
2022-01-11/2022-01-17,전라북도,2,0.24714285714285714,0.17082359194755556,0.5759516894817353,0.357742577791214,0.5023641355335713,0.1556058794260025,0.1146481141448021,0.30919861793518066,0.06197528168559075
2022-01-11/2022-01-17,제주특별자치도,0,0.7214285714285714,,,,,,,,
